row_number,lang,favorited,truncated,text,created_at,retweeted,source,place,user,retweet_count,id,favorite_count,urls,user_mentions,hashtags,retweeted_status,in_reply_to_screen_name,in_reply_to_user_id,possibly_sensitive,in_reply_to_status_id
19,en,False,False,RT @shiven_gaur: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blami…,Sat Feb 01 06:58:28 +0000 2014,False,http://twitter.com/#!/download/ipad,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":2171,""name"":""harsh deep"",""friends_count"":201,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Sun Apr 21 10:29:40 +0000 2013"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000191936227/940b49a1fc432bd9a9f9644bcf17a251_normal.jpeg"",""screen_name"":""DeepHarshdeep05"",""profile_text_color"":""333333"",""followers_count"":1124,""protected"":false,""profile_background_color"":""C0DEED"",""statuses_count"":19482,""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1369237544/1378305600"",""id"":1369237544,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""listed_count"":10}",5,429509033045659648,,,"[{""screen_name"":""shiven_gaur"",""id"":57591654,""name"":""shivendra gaur""}]",,"{""lang"":""en"",""favorited"":false,""truncated"":false,""text"":""Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blaming AAP."",""created_at"":""Sat Feb 01 06:51:32 +0000 2014"",""retweeted"":false,""source"":""web"",""user"":{""id"":57591654,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":55,""location"":""France"",""profile_background_color"":""C0DEED"",""utc_offset"":-32400,""statuses_count"":779,""description"":""Software Architect and a AAP supporter"",""friends_count"":199,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/426101684515778560/_Te8AkHt_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/57591654/1390426885"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""shivendra gaur"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":54,""screen_name"":""shiven_gaur"",""created_at"":""Fri Jul 17 08:37:13 +0000 2009"",""time_zone"":""Alaska"",""protected"":false},""retweet_count"":5,""id"":429507291763576832}",,,,
20,en,False,False,RT @CherryFlavoredd: Cause there isn't any real crime anywhere.. RT @DrinkingTicket: Police around capstone dorm arresting kids looking dru…,Sat Feb 01 06:57:23 +0000 2014,False,https://mobile.twitter.com,,"{""id"":107354780,""profile_sidebar_fill_color"":""F9A5BF"",""profile_text_color"":""000000"",""followers_count"":937,""location"":""University of Southern Comfort"",""profile_background_color"":""FFFFFF"",""listed_count"":31,""utc_offset"":-18000,""statuses_count"":57602,""description"":""I just want a man that will rub coco butter on my stretch marks.\r\n #TeamTallGirl #UniversityOfSouthCarolina\r\n#Lakers\r\n#Patriots\r\n#Gamecocks"",""friends_count"":911,""profile_link_color"":""AC169B"",""profile_image_url"":""https://pbs.twimg.com/profile_images/424736841070153728/maU05wGL_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/107354780/1358122267"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/319320136/superheroes-batman-superman-xedover.jpg"",""screen_name"":""AshaAholic"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":2985,""name"":""Asha Greyjoy"",""url"":""http://t.co/JV1yuDEUpv"",""created_at"":""Fri Jan 22 08:46:47 +0000 2010"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",2,429508763708817408,,,"[{""screen_name"":""CherryFlavoredd"",""id"":360343905,""name"":""Kay.""},{""screen_name"":""DrinkingTicket"",""id"":301235543,""name"":""DrinkingTicket ®""}]",,"\""http://tweedleapp.com/\""",,,,
21,en,False,False,RT @shiven_gaur: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blami…,Sat Feb 01 06:55:13 +0000 2014,False,web,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":20,""name"":""SAI VISHAL"",""friends_count"":707,""profile_sidebar_fill_color"":""F6FFD1"",""created_at"":""Mon Jul 20 16:43:16 +0000 2009"",""profile_link_color"":""0099CC"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1305313777/IMG_0506_normal.jpg"",""profile_text_color"":""333333"",""followers_count"":43,""protected"":false,""profile_background_color"":""FFF04D"",""statuses_count"":1016,""id"":58520505,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme19/bg.gif"",""screen_name"":""VISHSAI""}",5,429508217303875584,,,"[{""screen_name"":""shiven_gaur"",""id"":57591654,""name"":""shivendra gaur""}]",,"{""lang"":""en"",""favorited"":false,""truncated"":false,""text"":""Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blaming AAP."",""created_at"":""Sat Feb 01 06:51:32 +0000 2014"",""retweeted"":false,""source"":""web"",""user"":{""id"":57591654,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":55,""location"":""France"",""profile_background_color"":""C0DEED"",""utc_offset"":-32400,""statuses_count"":779,""description"":""Software Architect and a AAP supporter"",""friends_count"":199,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/426101684515778560/_Te8AkHt_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/57591654/1390426885"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""shivendra gaur"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":54,""screen_name"":""shiven_gaur"",""created_at"":""Fri Jul 17 08:37:13 +0000 2009"",""time_zone"":""Alaska"",""protected"":false},""retweet_count"":5,""id"":429507291763576832}",,,,
22,en,False,False,RT @CherryFlavoredd: Cause there isn't any real crime anywhere.. RT @DrinkingTicket: Police around capstone dorm arresting kids looking dru…,Sat Feb 01 06:54:50 +0000 2014,False,http://twicca.r246.jp/,,"{""id"":96492486,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":1141,""location"":""SIGMA LAND blasting Hatch"",""profile_background_color"":""C0DEED"",""listed_count"":11,""utc_offset"":-18000,""statuses_count"":103896,""description"":""USC ALUM #GOMAB #LFS #FUTUREATTORNEY! Simple guy tryna make it 2 degree shawty, workin on a J.D. while not switching up too much #YoungProfessional"",""friends_count"":1103,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/419245923927986176/HW-IYz2X_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/96492486/1353177309"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/819049692/f18862b0c0368d43b649b2c4d8ac400e.jpeg"",""screen_name"":""tenACEous_b1u"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":25,""name"":""A Mut Bumpin Boosie "",""created_at"":""Sun Dec 13 05:28:35 +0000 2009"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",2,429508122604883969,,,"[{""screen_name"":""CherryFlavoredd"",""id"":360343905,""name"":""Kay.""},{""screen_name"":""DrinkingTicket"",""id"":301235543,""name"":""DrinkingTicket ®""}]",,"\""http://tweedleapp.com/\""",,,,
23,en,False,False,RT @DemandAction: #NRAadvice: Don’t cooperate with police if your gun shows up at a crime scene: http://t.co/c96U10ed1l,Sat Feb 01 06:54:09 +0000 2014,False,web,,"{""id"":229760916,""profile_sidebar_fill_color"":""000000"",""profile_text_color"":""000000"",""followers_count"":82,""location"":""Berlin"",""profile_background_color"":""0099B9"",""listed_count"":1,""utc_offset"":3600,""statuses_count"":1941,""description"":""Party- & theater-massive!"",""friends_count"":145,""profile_link_color"":""0099B9"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1197172328/prkl__normal.jpg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/229760916/1383944094"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme4/bg.gif"",""screen_name"":""prklbrln"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":157,""name"":""kuilu"",""created_at"":""Thu Dec 23 07:33:22 +0000 2010"",""time_zone"":""Berlin"",""protected"":false}",18,429507949934157824,,"{""http://t.co/c96U10ed1l"":""http://maig.us/1bdFqCK""}","[{""screen_name"":""DemandAction"",""id"":250386727,""name"":""Demand Action""}]","[""NRAadvice""]","\""http://bufferapp.com\""",,,,
24,en,False,False,RT @shiven_gaur: Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blami…,Sat Feb 01 06:54:05 +0000 2014,False,web,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":623,""name"":""Pritha"",""friends_count"":1351,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Mon Jan 28 16:42:56 +0000 2013"",""profile_link_color"":""0084B4"",""time_zone"":""Chennai"",""profile_image_url"":""https://pbs.twimg.com/profile_images/3392606978/ed3ca0f1148f744f0635df9e0113c510_normal.jpeg"",""screen_name"":""tweetingpritha"",""profile_text_color"":""333333"",""followers_count"":2469,""protected"":false,""utc_offset"":19800,""profile_background_color"":""C0DEED"",""statuses_count"":18231,""id"":1128579816,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""listed_count"":13}",5,429507930975510528,,,"[{""screen_name"":""shiven_gaur"",""id"":57591654,""name"":""shivendra gaur""}]",,"{""lang"":""en"",""favorited"":false,""truncated"":false,""text"":""Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blaming AAP."",""created_at"":""Sat Feb 01 06:51:32 +0000 2014"",""retweeted"":false,""source"":""web"",""user"":{""id"":57591654,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":55,""location"":""France"",""profile_background_color"":""C0DEED"",""utc_offset"":-32400,""statuses_count"":779,""description"":""Software Architect and a AAP supporter"",""friends_count"":199,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/426101684515778560/_Te8AkHt_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/57591654/1390426885"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""shivendra gaur"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":54,""screen_name"":""shiven_gaur"",""created_at"":""Fri Jul 17 08:37:13 +0000 2009"",""time_zone"":""Alaska"",""protected"":false},""retweet_count"":5,""id"":429507291763576832}",,,,
25,en,False,False,Cause there isn't any real crime anywhere.. RT @DrinkingTicket: Police around capstone dorm arresting kids looking drunk coming back home...,Sat Feb 01 06:53:10 +0000 2014,False,http://tweedleapp.com/,,"{""id"":360343905,""profile_sidebar_fill_color"":""2C4673"",""profile_text_color"":""00C1FC"",""followers_count"":760,""location"":""USC '15 • D(M)V"",""profile_background_color"":""050208"",""listed_count"":5,""utc_offset"":-18000,""statuses_count"":39683,""description"":""Professional Weirdo. \n\nIG: cherryflavoredd ♌️♥️"",""friends_count"":620,""profile_link_color"":""00C1FC"",""profile_image_url"":""https://pbs.twimg.com/profile_images/416998146083155969/c_TmjZXh_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/360343905/1377634343"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/394960547/tumblr_ltix6yutY91qjc1hzo1_500.png"",""screen_name"":""CherryFlavoredd"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":79,""name"":""Kay."",""url"":""http://t.co/AhmgSc9rxd"",""created_at"":""Tue Aug 23 02:09:29 +0000 2011"",""time_zone"":""Quito"",""protected"":false}",2,429507700716613632,,,"[{""screen_name"":""DrinkingTicket"",""id"":301235543,""name"":""DrinkingTicket ®""}]",,,,,,
26,en,False,False,"India News Delhi Police arrests three  in Rs 8 cr heist, some cash recovered, mastermind absconding http://t.co/HiyzKtG4cN",Sat Feb 01 06:51:55 +0000 2014,False,http://twitterfeed.com,,"{""id"":411039931,""profile_sidebar_fill_color"":""E5507E"",""profile_text_color"":""FA0000"",""followers_count"":6119,""location"":""Karachi Pakistan"",""profile_background_color"":""B81A6E"",""listed_count"":32,""utc_offset"":18000,""statuses_count"":578339,""description"":""News. Breaking.Headlines.World.Business.Wather. Sports.Entertainment.Health.Amazing&Interesting./ America. Asia.Africa.Middle East.Europe.and more news"",""friends_count"":2790,""profile_link_color"":""B431F5"",""profile_image_url"":""https://pbs.twimg.com/profile_images/3016862685/e67aa70259c27fdbd85d81823af09423_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/411039931/1382135251"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000124339287/77ef0143a764a88ac5263345962b00ad.jpeg"",""screen_name"":""Ghulam_Rasool1"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":14,""name"":""Ghulam Rasool"",""url"":""https://t.co/A1VFPEnTVn"",""created_at"":""Sat Nov 12 22:32:48 +0000 2011"",""time_zone"":""Islamabad"",""protected"":false}",,429507388056412160,,"{""http://t.co/HiyzKtG4cN"":""http://bit.ly/1enDeK7""}",,,,,,,
27,en,False,False,"India News Police sniffer dog's bark lands man in Mumbai jail for 10 years, High Court orders his release http://t.co/KAd6IIFW7r",Sat Feb 01 06:51:55 +0000 2014,False,http://twitterfeed.com,,"{""id"":411039931,""profile_sidebar_fill_color"":""E5507E"",""profile_text_color"":""FA0000"",""followers_count"":6119,""location"":""Karachi Pakistan"",""profile_background_color"":""B81A6E"",""listed_count"":32,""utc_offset"":18000,""statuses_count"":578339,""description"":""News. Breaking.Headlines.World.Business.Wather. Sports.Entertainment.Health.Amazing&Interesting./ America. Asia.Africa.Middle East.Europe.and more news"",""friends_count"":2790,""profile_link_color"":""B431F5"",""profile_image_url"":""https://pbs.twimg.com/profile_images/3016862685/e67aa70259c27fdbd85d81823af09423_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/411039931/1382135251"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000124339287/77ef0143a764a88ac5263345962b00ad.jpeg"",""screen_name"":""Ghulam_Rasool1"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":14,""name"":""Ghulam Rasool"",""url"":""https://t.co/A1VFPEnTVn"",""created_at"":""Sat Nov 12 22:32:48 +0000 2011"",""time_zone"":""Islamabad"",""protected"":false}",,429507387393703936,,"{""http://t.co/KAd6IIFW7r"":""http://bit.ly/1kpGoyo""}",,,,,,,
28,en,False,False,Crime/Lawlessness has always been a problem in Delhi. Home minister and Delhi Police are answerable. Media shud stop blaming AAP.,Sat Feb 01 06:51:32 +0000 2014,False,web,,"{""id"":57591654,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":55,""location"":""France"",""profile_background_color"":""C0DEED"",""utc_offset"":-32400,""statuses_count"":779,""description"":""Software Architect and a AAP supporter"",""friends_count"":199,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/426101684515778560/_Te8AkHt_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/57591654/1390426885"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""shivendra gaur"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":54,""screen_name"":""shiven_gaur"",""created_at"":""Fri Jul 17 08:37:13 +0000 2009"",""time_zone"":""Alaska"",""protected"":false}",5,429507291763576832,,,,,,,,,
29,en,False,False,I added a video to a @YouTube playlist http://t.co/cir6DgKsvp World's Scariest Police Chases 4 (Crime Documentary),Sat Feb 01 06:48:16 +0000 2014,False,http://www.google.com/,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":1,""description"":""Cool guy funny and like to hang with people"",""friends_count"":34,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Thu Dec 27 03:11:22 +0000 2012"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000135801279/524ba69ba15f4d9a462797f63a5a0ee2_normal.jpeg"",""screen_name"":""jared97924980"",""profile_text_color"":""333333"",""followers_count"":8,""protected"":false,""location"":""Victoria bc"",""profile_background_color"":""C0DEED"",""statuses_count"":225,""id"":1038679111,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""jared""}",,429506469214437376,,"{""http://t.co/cir6DgKsvp"":""http://youtu.be/xV8WrvQGytU?a""}","[{""screen_name"":""YouTube"",""id"":10228272,""name"":""YouTube""}]",,,,,,
30,en,False,False,New #Legal Remedy Against Police Activities Within Criminal Investigations - Mondaq News Alerts (registration) http://t.co/S1XdGyPOUE,Sat Feb 01 06:48:08 +0000 2014,False,http://dlvr.it,,"{""lang"":""en"",""profile_background_tile"":false,""statuses_count"":30745,""description"":""I tweet about the Law and Legal matters."",""friends_count"":922,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Fri Jun 15 09:47:59 +0000 2012"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/3770748554/ac57d92a1a3e9403d88ad020bdf0042e_normal.jpeg"",""name"":""Michelle Henry"",""profile_text_color"":""333333"",""followers_count"":1210,""protected"":false,""screen_name"":""LawTweets1"",""location"":""Sydney Australia"",""profile_background_color"":""C0DEED"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/608947631/1368069523"",""id"":608947631,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""listed_count"":17}",,429506433801924608,,"{""http://t.co/S1XdGyPOUE"":""http://dlvr.it/4qXCdn""}",,"[""Legal""]",,,,,
31,en,False,False,"Police seek witnesses to grass fires (Delahey  - VIC):
http://t.co/7OEdJQvhMi",Sat Feb 01 06:46:27 +0000 2014,False,web,,"{""id"":504257384,""profile_sidebar_fill_color"":""EFEFEF"",""profile_text_color"":""333333"",""followers_count"":335,""location"":""FACEBOOK"",""profile_background_color"":""131516"",""listed_count"":9,""utc_offset"":39600,""statuses_count"":14817,""friends_count"":296,""profile_link_color"":""009999"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1876207802/Small_ACN_normal.jpg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/504257384/1362999932"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme14/bg.gif"",""screen_name"":""Aus_Crime_News"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":19,""name"":""AustralianCrimeNews"",""url"":""http://t.co/ag1MnbE3Uw"",""created_at"":""Sun Feb 26 09:27:14 +0000 2012"",""time_zone"":""Melbourne"",""protected"":false}",,429506012626702336,,"{""http://t.co/7OEdJQvhMi"":""http://vicpolicenews.com.au/news/2632-police-seek-witnesses-to-delahey-grass-fires.html?utm_source=twitterfeed&utm_medium=twitter""}",,,,,,,
32,en,False,False,It's so shallow as for evry crime police is being blamed in #capital by govnment!they mean police has to b present ther b4 crime take place.,Sat Feb 01 06:43:47 +0000 2014,False,http://www.twitter.com,,"{""id"":111331562,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":29,""location"":""South Africa"",""profile_background_color"":""C0DEED"",""statuses_count"":956,""description"":""Thinker,writer,doctor. Emotional bt dnt try n make me fool.if it has to b this way let it b....."",""friends_count"":65,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/419022545787305984/9b1kXOBd_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/111331562/1381247374"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""M"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":38,""screen_name"":""Mmunshi01"",""created_at"":""Thu Feb 04 15:09:23 +0000 2010"",""time_zone"":""London"",""protected"":false}",,429505339621662720,,,,"[""capital""]",,,,,
33,en,False,False,Police swoop on kidnappers’ den in Onitsha - http://t.co/HeOoghHHKt http://t.co/AuQrW32iil,Sat Feb 01 06:43:22 +0000 2014,False,http://www.royaltimes.net,,"{""lang"":""en"",""profile_background_tile"":true,""statuses_count"":13615,""name"":""Royal Times Nigeria"",""friends_count"":1459,""url"":""http://t.co/BayNMc1rNo"",""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Mon Sep 12 12:41:10 +0000 2011"",""profile_link_color"":""0084B4"",""time_zone"":""Amsterdam"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1554285834/royaltimes_normal.png"",""screen_name"":""royaltimesng"",""profile_text_color"":""333333"",""followers_count"":740,""protected"":false,""utc_offset"":3600,""location"":""Ilorin, Kwara State, Nigeria"",""profile_background_color"":""C0DEED"",""id"":372252048,""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/334339897/index_Layout_1_Page_01.jpg"",""listed_count"":2}",,429505236148174848,,"{""http://t.co/HeOoghHHKt"":""http://royaltimes.net/more/crime/police-swoop-on-kidnappers-den-in-onitsha/""}",,,,,,,
34,en,False,False,"RT @Gun_Shots: ""95% of the time police arrive too late to prevent a crime or arrest the suspect."" - US News and World Report, 17 June 1998",Sat Feb 01 06:43:11 +0000 2014,False,http://twitter.com/download/iphone,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":57,""name"":""J. McGuire"",""friends_count"":171,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Wed Oct 09 04:37:54 +0000 2013"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000866669772/nTfJuSko_normal.jpeg"",""screen_name"":""JMcGuire6094"",""profile_text_color"":""333333"",""followers_count"":87,""protected"":false,""location"":""California"",""profile_background_color"":""C0DEED"",""statuses_count"":1801,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1948559838/1385445208"",""id"":1948559838,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""listed_count"":2}",51,429505189544878081,,,"[{""screen_name"":""Gun_Shots"",""id"":368545981,""name"":""Gun Shots""}]",,"\""http://www.gun-shots.net/\""",,,,
35,en,False,False,"@BansheeTvShow The entire police department, the bartender, the gay tech all were in the showdown but only Carrie is charged with a crime?",Sat Feb 01 06:42:57 +0000 2014,False,web,,"{""id"":222349613,""profile_sidebar_fill_color"":""EFEFEF"",""profile_text_color"":""333333"",""followers_count"":160,""location"":""Cranston, RI"",""profile_background_color"":""131516"",""listed_count"":4,""utc_offset"":-18000,""statuses_count"":1156,""description"":""61yearold retiredUSAF disabled\r\nserviceconnectedveteran"",""friends_count"":359,""profile_link_color"":""1F9900"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1183608699/Picture_5_normal.jpg"",""geo_enabled"":true,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme14/bg.gif"",""screen_name"":""Greatbear100"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":12,""name"":""SgtDavid A Tartaglia"",""url"":""http://t.co/YI0wx5TK2i"",""created_at"":""Fri Dec 03 04:32:32 +0000 2010"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",,429505128605818880,,,"[{""screen_name"":""BansheeTvShow"",""id"":998389195,""name"":""Banshee Tv Show""}]",,,BansheeTvShow,998389195,,
36,en,False,False,"Police union wants lock out zones expanded:
http://t.co/hu8zOehB7G",Sat Feb 01 06:42:54 +0000 2014,False,web,,"{""id"":504257384,""profile_sidebar_fill_color"":""EFEFEF"",""profile_text_color"":""333333"",""followers_count"":335,""location"":""FACEBOOK"",""profile_background_color"":""131516"",""listed_count"":9,""utc_offset"":39600,""statuses_count"":14817,""friends_count"":296,""profile_link_color"":""009999"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1876207802/Small_ACN_normal.jpg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/504257384/1362999932"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme14/bg.gif"",""screen_name"":""Aus_Crime_News"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":19,""name"":""AustralianCrimeNews"",""url"":""http://t.co/ag1MnbE3Uw"",""created_at"":""Sun Feb 26 09:27:14 +0000 2012"",""time_zone"":""Melbourne"",""protected"":false}",,429505116433956864,,"{""http://t.co/hu8zOehB7G"":""http://www.heraldsun.com.au/news/breaking-news/police-union-wants-lock-out-zones-expanded/story-fni0xqi4-1226815509847?from=herald+sun_rss""}",,,,,,,
37,en,False,False,Alert issued in Petaluma after men posing as police enter woman's home:  http://t.co/Gq7RrjkwXs,Sat Feb 01 06:40:55 +0000 2014,False,http://twitterfeed.com,,"{""id"":1676640072,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":849,""profile_background_color"":""C0DEED"",""listed_count"":5,""utc_offset"":-28800,""statuses_count"":13077,""description"":""#BayAreaBizNess / Everything In The #Bay & More! - bayareabizness@gmail.com for bizness"",""friends_count"":836,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000309679394/f306aab5357f22a04fe0758fc2b7fb17_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1676640072/1376689247"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000053132329/3d441f658fad6c11b2b66db672ae1c2b.jpeg"",""screen_name"":""BayAreaBizness"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":28,""name"":""Bay Area "",""url"":""http://t.co/pmjn4837z7"",""created_at"":""Fri Aug 16 21:27:24 +0000 2013"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}",,429504618939158528,,"{""http://t.co/Gq7RrjkwXs"":""http://bit.ly/1a9Nkic""}",,,,,,,
38,en,False,False,Bay Area journos on crime beat: there are 4 police cars &amp; yellow tape at sunny spot med. MJ shop on 17th right now. Don't know what's up.,Sat Feb 01 06:35:45 +0000 2014,False,http://twitter.com/download/iphone,,"{""id"":18014746,""verified"":true,""profile_sidebar_fill_color"":""C0DFEC"",""profile_text_color"":""333333"",""followers_count"":3632,""location"":""San Francisco, CA"",""profile_background_color"":""022330"",""listed_count"":246,""utc_offset"":-28800,""statuses_count"":1427,""description"":""Tech Policy Editor at Ars Technica\r\njoe dot mullin at http://t.co/FsqUGGVgBg"",""friends_count"":336,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2794134101/e23afebb47508ee7ac5653c2cbcb8008_normal.jpeg"",""geo_enabled"":true,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme15/bg.png"",""screen_name"":""joemullin"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":5,""name"":""Joe Mullin"",""url"":""http://t.co/Yp9LmjSe3p"",""created_at"":""Wed Dec 10 07:28:40 +0000 2008"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}",,429503319321493504,,,,,,,,,
